,Tenure,Bandwidth_GB_Year,Fixes,Population
747,7.607475355,1150.859858,4,36817
748,3.736763788,866.8410599,2,180
749,22.39935475,1960.019242,3,12853
750,20.07541432,1788.145063,3,11054
751,7.677648117,1166.469107,3,583
752,14.08292576,1559.679776,4,1503
753,11.14672304,1103.202075,3,23078
754,6.343374736,1207.841461,2,96
755,21.1875693,2229.321043,4,24257
756,19.9441873,1708.75722,4,107
757,3.196943016,830.61429,3,172
758,3.248169927,991.7633623,4,4223
759,6.248150471,580.5443061,4,17145
760,3.293435643,586.7422583,3,3381
761,1.754385394,697.3086442,4,13156
762,11.48773622,1096.780158,4,966
763,5.711646401,544.0000763,4,30377
764,7.603357235,1003.664665,4,1108
765,2.084118551,364.1402725,3,989
766,6.587201276,1026.300872,3,884
767,4.603347641,704.6408647,3,1839
768,6.541066702,1532.283357,3,8379
769,4.332134531,427.3743388,5,9155
770,2.279259145,1092.959251,4,13245
771,9.043575718,1587.044822,5,46920
772,8.446160069,886.3435693,3,7836
773,3.990895779,598.4998978,6,2850
774,9.07068647,1099.486982,4,39384
775,16.97529426,1657.822806,3,1450
776,25.77611616,2593.301866,2,686
777,3.189179387,1345.804923,2,28
778,6.49110882,752.9918959,2,1363
779,8.908332009,982.2094626,4,57511
780,15.37107894,1964.354824,4,17349
781,9.715065141,1509.912313,3,4950
782,9.582004744,1947.487826,4,1259
783,5.84055678,780.3612617,5,54
784,2.968358466,868.469474,4,1978
785,9.294088005,1523.63262,3,24666
786,12.96208301,1848.639719,4,21448
787,2.831804349,335.9239723,6,24965
788,9.322934248,1358.491904,5,14795
789,11.75027091,1714.901159,4,5693
790,6.509951549,1354.241904,3,4231
791,3.087125795,513.2164776,3,1791
792,5.310878954,639.7187297,3,2789
793,4.208227552,1444.321124,3,1155
794,4.933319572,854.4182496,4,3076
795,6.284107728,829.2707102,4,1174
796,2.179548523,1211.247766,5,3531
797,9.289517752,1096.234525,3,437
798,12.55438733,2312.167935,3,1454
799,28.86969715,3088.823891,3,6138
800,8.063547235,1810.319743,4,1130
801,4.612099351,1479.639912,4,31819
802,14.60526414,2208.615485,4,7
803,11.95255483,1232.913132,4,6366
804,5.044076415,928.4588213,3,1067
805,13.55218661,1779.049529,1,11455
806,7.748288711,1039.252532,5,8589
807,8.360649713,1262.21298,4,1024
808,9.162445307,993.6031859,4,527
809,5.823321565,1590.329883,3,3134
810,8.294910436,1048.128938,2,4059
811,29.10639477,2678.418264,3,26607
812,5.786960464,993.8801154,3,895
813,19.70266217,2268.392356,5,116
814,4.455386749,610.2580075,3,0
815,9.44860885,1243.779967,3,27073
816,4.986528165,1460.586413,4,1815
817,12.00858052,1774.586726,3,28558
818,10.26390461,1022.516053,4,1372
819,1.525343103,805.1476345,3,11561
820,11.78880203,1173.669727,3,110
821,24.19132114,2551.579661,4,33168
822,14.37727698,2033.164639,3,2498
823,1.128335443,1094.729266,3,4102
824,5.691421867,1396.977223,3,318
825,6.492246879,1526.166139,4,1516
826,3.831221517,767.1879493,5,845
827,11.08306586,1224.30253,2,1499
828,7.48578642,1311.269805,2,353
829,8.654535873,1120.116258,3,76973
830,5.179004124,623.8543707,5,225
831,1.440416687,635.4288732,3,14796
832,7.542749465,943.6675679,3,4711
833,4.607336316,766.7921091,4,4990
834,6.28842083,958.0823564,2,945
835,1.532973151,720.5035962,2,24416
836,15.74763468,2044.73861,4,61509
837,23.956929,2653.32821,3,35349
838,9.073819276,1214.758985,4,1028
839,4.310152224,575.2472429,5,0
840,19.76529476,2441.022927,4,92
841,17.71637154,1732.013844,4,1029
842,17.37839741,1815.9129,3,5622
843,5.130341596,1404.974888,6,1916
844,6.588311936,751.8733285,4,868
845,4.222122394,829.1270366,4,8376
846,10.81273093,1277.906866,1,5924
847,1.078815111,853.3942121,3,2205
848,7.161869147,1371.738945,4,16888
849,4.313377262,824.8053885,3,24615
850,11.38490458,1549.466596,3,873
851,26.01552533,2601.095159,4,40337
852,4.784582646,1038.488303,5,3052
853,5.110718131,579.4447417,4,30589
854,8.802527803,1317.520342,5,321
855,4.667703398,1621.139508,4,35603
856,7.455148937,1116.825249,4,249
857,4.475652318,1233.62831,3,14026
858,17.28550612,2195.914801,3,3574
859,2.284207057,618.3644109,2,622
860,5.028564472,698.7845202,4,4250
861,11.09808176,1541.269223,2,1457
862,2.010353461,441.5863902,3,3738
863,5.240131023,1221.696817,2,163
864,3.414733275,868.9523115,4,6915
865,1.901532614,1215.412022,4,19936
866,5.541384803,1212.756335,4,8704
867,5.62805389,828.6984604,4,26147
868,8.791194482,1040.933456,5,1634
869,3.11643578,473.0515906,5,51582
870,2.086431077,922.2958319,4,19858
871,12.84560044,1266.982166,3,4180
872,2.704019894,476.2957809,3,838
873,1.656338685,1097.557516,3,780
874,14.89720747,2539.76136,3,797
875,8.735757967,1068.543522,4,265
876,1.161803984,1004.100502,4,9177
877,13.76871228,1801.182918,4,4478
878,18.66504433,1990.914106,1,91
879,13.01023159,1469.359942,4,469
880,5.803901847,1041.301237,2,8685
881,5.295927221,1109.108163,3,313
882,2.463011656,692.3788089,2,13970
883,14.04985628,2072.078593,3,4260
884,4.849677072,692.5685037,5,168
885,9.595456517,1366.210807,2,250
886,15.16937697,1476.963855,3,577
887,9.195415365,1321.204826,4,3543
888,13.04114417,1557.923129,3,830
889,1.79772408,740.0368256,4,650
890,6.471903209,644.2789946,3,33725
891,9.923586914,1640.006106,3,26943
892,5.36237356,545.6211065,4,13
893,3.317348927,1258.06366,4,4381
894,10.79186592,1582.783024,4,124
895,3.505235526,596.3449707,3,5935
896,11.7391369,1335.902829,4,17808
897,13.00962018,1460.632443,4,44826
898,4.709035899,545.1832765,4,8149
899,1.611546284,463.6509838,5,278
900,11.55987401,1766.074131,3,2618
901,5.261212465,1101.650764,3,5467
902,15.806584,1490.383762,4,2205
903,13.17849974,1328.747604,4,9663
904,11.58317216,1199.466728,2,0
905,12.05713486,1234.176575,3,215
906,3.105139512,809.979871,4,55652
907,9.137809439,1196.870152,4,1436
908,7.176700824,649.8383392,3,15964
909,6.991642782,927.9297296,4,2792
910,9.637781398,984.2036034,2,2479
911,2.368283285,1148.280787,2,13448
912,9.651065829,1719.483972,2,25823
913,8.730405893,1880.78289,5,4685
914,4.173314039,1560.361086,4,1370
915,15.42700763,1930.805216,2,224
916,12.91213895,1447.711265,3,1439
917,3.679255472,836.5749555,2,541
918,10.34327947,1224.604104,2,1209
919,5.451895614,765.8624235,6,447
920,12.81881129,1553.013845,3,271
921,8.277054038,1320.132625,2,197
922,14.31596419,1642.394079,3,2475
923,5.259033624,876.2446802,3,236
924,14.44810037,1424.117227,3,200
925,4.245035615,1083.381195,3,4292
926,4.035770971,900.6921852,2,2053
927,6.434280902,1482.558282,4,2358
928,5.425068599,1386.2317,5,1242
929,2.729451922,970.4333183,3,28275
930,5.134989649,806.2451255,3,116
931,6.979009919,1258.30276,2,8543
932,4.816592997,938.5556359,3,6037
933,3.861708438,853.1123448,4,142
934,11.58576976,1706.688082,3,213
935,1.740841699,658.4234711,3,24416
936,10.50397242,1375.909262,4,4132
937,4.906579535,708.2981607,4,321
938,15.90065569,1729.48154,3,294
939,1.276890621,848.3285479,3,2578
940,5.915225146,1302.621469,5,1864
941,2.646328849,730.6968601,5,4901
942,13.7944302,1965.419062,4,2840
943,1.550579619,771.5712211,2,1397
944,10.03364243,1830.93361,5,1655
945,14.63294721,1486.699299,4,1769
946,7.380291282,823.39436,5,7711
947,1.047382039,641.845268,4,21044
948,2.371911572,594.5451059,3,26086
949,4.905988692,738.8929143,2,2090
950,2.253077812,534.5843758,4,26736
951,1.59959844,427.0934802,4,10891
952,27.46106977,3069.566918,5,1909
953,1.457335487,1072.481938,4,3052
954,17.34243942,2389.270826,3,3137
955,9.759495559,1663.694612,2,231
956,16.66814552,1887.894567,3,12919
957,16.66213522,1943.761302,3,8854
958,14.38485335,1794.480836,4,9481
959,1.443775322,985.5778302,4,189
960,9.349597147,1589.339963,4,1284
961,4.945014197,792.520824,3,29
962,8.015401085,793.2826057,5,25044
963,1.153881327,580.0697389,4,678
964,18.09905454,1738.098524,3,22640
965,2.625315241,474.5558784,5,510
966,11.20984456,2026.429158,5,0
967,5.566520625,1434.828418,4,5494
968,2.380500918,754.4414431,3,649
969,8.979360083,1784.759356,2,37464
970,8.840888613,1069.849043,4,25619
971,8.137267032,1118.73994,4,1875
972,2.258852671,1548.705967,4,25420
973,2.010811355,863.4623731,4,822
974,1.591333405,708.9358044,4,2677
975,7.918062789,1136.110777,4,2278
976,1.515452465,804.489391,4,1298
977,3.857300987,1202.670117,1,8777
978,7.882710227,1244.709018,5,638
979,3.950587999,1040.272445,3,7291
980,14.02849733,1664.080114,4,21408
981,6.721823696,1366.71852,3,27543
982,1.796688583,600.0687482,4,1042
983,12.51401968,1848.378413,4,3622
984,9.485268741,1352.986244,1,543
985,19.02547148,2323.778584,2,39624
986,2.506101194,1084.371719,6,1554
987,7.55918608,1615.988955,3,687
988,1.692982143,643.5422493,4,16228
989,6.069124406,732.3533606,4,22738
990,3.079467822,841.9396981,3,57642
991,6.240783682,939.1433243,2,2221
992,11.76491612,1588.313232,4,3167
993,4.868716415,791.8768514,4,219
994,5.011675804,1464.182884,4,828
995,15.27829427,1838.063609,3,7751
996,4.06047424,1173.76564,1,559
997,9.618627021,1280.37995,2,263
998,4.952763872,767.8506996,4,30672
999,1.819217843,816.9532955,4,524
1000,16.62593689,1919.29861,4,16515
1001,6.429025787,800.3296612,3,47367
1002,5.31868521,1070.978131,3,932
1003,16.4659765,2065.398671,3,785
1004,9.188837964,1477.960194,3,12067
1005,13.3771743,1298.399804,3,24687
1006,5.688867768,888.7604416,4,1788
1007,2.049006759,433.121911,3,3091
1008,22.11524673,2496.770215,4,2043
1009,6.524843094,561.4934455,5,5582
1010,3.976063151,587.1708313,3,1027
1011,24.64624542,2278.858365,3,2028
1012,7.852675802,1034.285556,5,1078
1013,6.745272795,1668.961962,4,1000
1014,11.42508906,1422.632058,3,27017
1015,3.328266165,630.0568972,1,216
1016,2.722310392,1150.804118,3,9231
1017,9.907505405,1223.869565,3,2638
1018,4.319159918,1065.450757,4,204
1019,11.34544436,1761.711017,3,4436
1020,15.0349197,1604.372091,4,3096
1021,18.39607984,2035.86052,4,3408
1022,19.03625416,2220.436194,5,2639
1023,8.846951024,908.6839372,2,5278
1024,18.33393114,2329.836404,4,2247
1025,18.29391747,1714.188033,3,8431
1026,12.43358232,1086.632821,5,415
1027,4.303849456,682.9095847,4,384
1028,9.539729035,1077.996673,1,4715
1029,6.339774346,1333.027522,3,23770
1030,4.969645421,1277.1051,3,13915
1031,5.376652863,1312.896111,4,118
1032,11.67460124,1638.77523,3,4655
1033,24.71916223,2267.242164,2,271
1034,4.354733929,680.5565136,4,2856
1035,10.11019941,923.420908,3,3879
1036,14.69261964,1587.826878,3,5081
1037,2.39088492,565.4577938,4,30166
1038,2.606228436,1097.505591,3,9227
1039,13.08606275,1945.444997,3,304
1040,3.644232332,933.2803403,5,782
1041,1.415346194,500.7187258,4,7453
1042,15.1418246,1503.123653,3,242
1043,2.601455981,721.8510774,1,47645
1044,14.5875554,1674.078908,4,122
1045,13.37654004,2155.00052,4,5401
1046,4.486607929,1088.786574,3,4793
1047,7.904120653,892.0207872,1,5055
1048,2.017579009,756.2815791,3,15822
1049,9.716257401,811.3375327,4,5295
1050,18.05033087,2020.504216,5,175
1051,8.700517617,955.7834668,4,17806
1052,7.25493599,1808.366194,2,4513
1053,5.898536601,1743.932853,3,30809
1054,4.929637705,551.6881554,3,516
1055,8.713385365,1141.532192,3,15724
1056,13.0035986,1480.891431,3,10148
1057,14.45990083,1911.782207,4,18346
1058,5.837241927,571.1030177,3,86
1059,10.81815085,1705.362101,5,1983
1060,4.764739683,821.1684673,4,1634
1061,4.056889119,913.521381,2,19001
1062,9.876537733,1114.016493,4,11974
1063,1.018519598,286.5451139,4,344
1064,8.938308825,1171.815364,2,11202
1065,4.187033385,437.8833399,4,1418
1066,14.7804282,2062.863163,3,11092
1067,15.24536909,1857.751688,4,2318
1068,9.690818661,1782.558347,4,22684
1069,4.218778557,577.1451549,3,2297
1070,2.205915318,1156.192762,3,5210
1071,11.18792763,2001.502073,4,3761
1072,1.929621761,789.5226439,3,6633
1073,16.64037206,1996.643218,3,2857
1074,4.898445616,1284.667114,3,17452
1075,3.218751358,951.2972085,2,184
1076,10.03360917,1091.751973,4,8402
1077,8.853636698,752.7262389,2,373
1078,3.523994671,765.3008585,4,1940
1079,9.473751367,1477.859712,6,460
1080,19.58895462,2323.477681,3,7811
1081,10.19437082,1756.819542,5,1085
1082,2.871446409,676.0809142,4,5596
1083,7.292787239,1281.533791,5,29440
1084,8.458121948,1155.865056,3,7665
1085,17.48396291,1671.835787,4,40019
1086,8.92504512,1389.451264,5,814
1087,11.24061076,1882.523799,3,1428
1088,18.73450543,2809.296787,4,361
1089,6.681362911,1653.999552,3,61
1090,5.824620949,1228.657511,3,1938
1091,18.97328429,1912.109481,2,0
1092,19.98393473,1805.771781,3,11100
1093,17.41856593,2026.989634,3,2377
1094,6.791270714,1103.633086,3,282
1095,7.172070851,1407.682723,5,3089
1096,16.99923183,1761.052193,1,35102
1097,8.960033031,1207.593093,5,127
1098,2.451256489,910.9230162,3,8013
1099,13.76430574,2172.681118,2,1103
1100,2.440923609,1092.134853,2,2750
1101,8.279774899,1571.814704,4,370
1102,9.2766412,1077.09525,4,21
1103,6.435331488,749.3268907,3,15099
1104,15.40849216,1764.939141,4,459
1105,13.46926706,2006.076916,3,7883
1106,6.867358844,1177.735155,2,3211
1107,7.522520984,1021.026757,3,46775
1108,1.763317472,746.9528584,3,21734
1109,4.611940238,722.0878256,4,574
1110,18.30915793,1996.645842,3,1409
1111,11.45319603,1763.355488,3,787
1112,10.30304569,1574.687531,3,111
1113,5.901029789,1259.468498,3,50288
1114,8.691329205,1316.773005,3,3052
1115,17.56356483,2136.125116,3,1523
1116,1.291871699,699.4793992,4,604
1117,3.638799298,1115.58357,4,2580
1118,20.70165955,2926.290256,4,278
1119,1.214622014,284.0777847,3,14569
1120,10.92511005,1696.540148,6,4833
1121,3.147892285,305.7666287,4,22447
1122,8.688984603,1524.801731,4,3172
1123,1.456262249,906.2735981,3,11499
1124,2.072317222,676.2054121,5,8248
1125,3.475168025,637.9068136,5,23835
1126,9.510993751,1142.427499,4,2115
1127,22.16579367,1825.985724,3,581
1128,6.19002424,803.3925622,4,5264
1129,9.067061096,1008.639416,4,702
1130,1.845003373,507.6007948,3,28
1131,3.12313921,875.1196392,4,60461
1132,10.24058579,1144.050351,3,744
1133,1.491763776,830.5471719,2,4003
1134,18.66406554,2287.741972,2,20602
1135,8.721905501,1407.12838,4,270
1136,14.58313517,2091.178584,4,20235
1137,4.255080878,995.1098617,4,2824
1138,9.343807204,1241.311162,5,20297
1139,4.153793775,1267.731181,4,151
1140,2.760208796,1363.377334,4,5819
1141,1.583634587,887.2448499,3,1639
1142,13.98469679,1795.290082,4,1165
1143,3.072369855,584.4226607,4,796
1144,12.81011786,1714.568513,4,88
1145,8.417226873,770.6307096,4,2217
1146,17.35804942,1973.393367,3,4483
1147,7.95236848,1197.290608,3,9696
1148,8.889790813,1710.907598,4,16488
1149,1.112321784,1053.415573,2,1112
1150,17.67252758,1965.221779,3,34784
1151,9.716052195,1093.345316,4,7104
1152,14.87120712,2021.782055,3,4477
1153,7.077999389,1636.158987,4,7290
1154,13.85473212,1792.56277,3,1026
1155,10.39427126,1312.134316,2,24147
1156,10.22370845,1289.886774,3,38753
1157,8.098851806,1152.968935,3,3437
1158,19.16163631,1746.011415,2,1405
1159,9.932932319,1898.286119,4,57955
1160,4.00803296,525.3079814,4,14269
1161,14.41890198,1971.551928,3,81
1162,9.26064585,1821.82345,4,41000
1163,8.634921784,1270.22182,4,128
1164,26.16514147,2761.982244,3,0
1165,1.068799086,504.9814106,4,396
1166,17.39605821,2019.788427,4,3989
1167,7.245906912,879.9008247,4,9718
1168,6.133827574,950.1312316,3,130
1169,3.816472249,1208.458932,3,1925
1170,11.47456181,1210.196851,2,4695
1171,3.61323465,804.3790601,3,21095
1172,6.126946607,1614.1637,3,180
1173,9.378558244,1150.450972,3,79276
1174,5.679317142,1136.60955,3,10056
1175,9.314854212,1487.731702,4,19556
1176,6.339408608,639.5093519,4,8706
1177,5.597557242,796.4331979,3,947
1178,6.195470215,1124.637958,2,115
1179,8.509499576,1072.213221,2,16394
1180,30.03608319,2688.491827,6,18578
1181,13.34966275,1454.923517,4,16299
1182,9.045537332,1014.854462,5,2494
1183,17.70570806,1935.621118,5,1602
1184,5.958420709,1648.155844,4,29287
1185,7.570075544,1524.945096,5,6921
1186,5.873359501,1160.756141,5,37540
1187,19.37622206,2418.099487,3,11196
1188,13.66699636,1523.590353,3,30196
1189,1.87055247,278.9942907,3,2898
1190,10.7468963,1885.164449,4,70
1191,6.691537735,805.3931837,5,66531
1192,12.41932486,1188.311266,2,309
1193,2.5238884,779.392646,5,17879
1194,9.764790968,891.5354705,3,352
1195,7.629294031,940.7924479,4,39088
1196,6.695029374,1251.289889,3,13112
1197,19.25835701,2623.835938,4,631
1198,1.723983897,888.9795791,3,348
1199,3.811416865,1023.702263,5,43
1200,1.784103787,407.5928812,4,30927
1201,1.43538042,367.3059091,5,868
1202,13.3451101,1571.397537,2,20136
1203,9.676963031,1340.685724,4,76
1204,9.028422616,876.3492188,5,1444
1205,5.441479864,1700.52331,3,533
1206,3.550421402,726.6441549,5,941
1207,13.14070245,1577.015173,2,575
1208,19.9235245,2113.850791,4,63
1209,1.374911824,747.9301328,2,702
1210,3.106980528,708.8254196,2,10030
1211,5.550110436,894.4102553,5,87240
1212,9.38712707,1712.794495,3,1038
1213,4.005780287,554.7295152,3,2467
1214,12.40889924,1889.347998,4,7088
1215,7.60247544,1078.260358,3,291
1216,10.08463748,1310.382845,3,13961
1217,6.169035922,909.9557807,3,17248
1218,12.09641389,1461.101266,3,35824
1219,23.32691904,2649.830017,5,82
1220,8.886360176,1340.373707,4,5714
1221,15.82334026,2123.334993,4,142
1222,6.862244054,1476.644914,2,2581
1223,5.396647294,765.7044853,3,190
1224,18.42609229,1890.385398,3,32195
1225,4.526667855,1259.528321,4,2138
1226,6.832965812,1468.00712,2,853
1227,6.109999694,1060.779533,4,2317
1228,3.852627275,720.333405,2,423
1229,12.74748675,2008.680996,3,1548
1230,4.997365436,1154.892024,3,2747
1231,15.32475177,2207.637213,4,778
1232,18.81607435,2346.894471,4,1848
1233,7.629943705,954.1807838,4,37774
1234,9.417609509,976.910308,3,1202
1235,11.96148946,1599.474597,3,799
1236,15.48651522,1660.386663,3,57
1237,21.10862922,2536.687205,4,1489
1238,8.825774698,1283.000223,4,23438
1239,8.574105728,945.8621325,2,85
1240,15.56696462,2247.823032,3,1130
1241,8.000279417,1441.176168,3,18208
1242,15.16346403,1765.167048,2,271
1243,10.43448006,1203.563432,4,3801
1244,8.550692097,1692.566285,1,10987
1245,9.323157168,1486.494353,3,25744
1246,10.36025557,1550.154506,4,14928
1247,17.63783701,1979.490592,3,11537
1248,2.694014031,526.38731,3,166
1249,2.937852035,570.7344969,2,280
1250,9.566169913,1344.903546,4,6854
1251,2.163284177,602.4065111,4,8621
1252,14.06970055,1339.377921,3,463
1253,13.13159395,1752.198908,3,128
1254,11.55776139,1273.142721,3,88
1255,14.96367107,1964.775503,3,318
1256,2.439520256,1341.450253,6,5367
1257,17.68782231,1976.347042,2,11631
1258,8.255617012,1917.60124,5,180
1259,5.174032539,820.9557127,4,7033
1260,8.16762508,1148.911745,4,38885
1261,14.96689418,1919.921479,4,1448
1262,7.537243981,1036.324728,4,1159
1263,18.95221637,1839.699549,3,6049
1264,5.011735021,847.9561126,4,37976
1265,2.728247011,488.2811705,3,13564
1266,7.138985437,875.0932458,3,1239
1267,22.71649048,2128.80443,4,23474
1268,13.28051861,1541.165921,4,2978
1269,27.96096319,2687.9401,4,388
1270,4.61174735,768.0341067,3,1278
1271,9.94963312,882.5591385,4,6450
1272,15.71358455,1679.045392,5,824
1273,12.60420397,1809.863378,3,39381
1274,17.92733138,2295.960298,3,1152
1275,6.818705821,955.0181592,4,18427
1276,15.97494301,2035.008705,3,14393
1277,14.39399314,1681.813552,4,1259
1278,9.983052758,1774.760154,5,2153
1279,2.704950495,711.7404846,3,19165
1280,20.83084927,2221.139588,5,256
1281,1.225588884,547.9869964,3,673
1282,10.44973947,1768.55004,3,7020
1283,3.418302206,926.9394553,3,290
1284,4.837990763,715.3186358,5,861
1285,1.963127209,771.9557231,2,490
1286,10.34247598,1671.469773,3,890
1287,1.156719701,358.4232611,3,876
1288,17.3999197,1935.461046,5,3441
1289,3.124488057,520.8892347,4,25815
